Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,OrderEntry_EUR_Actual,OrderEntry_EUR_Forecast,LostOrderEntry_EUR_Actual
Automotive,North,OTC,SME,Mail,2020,Q3,4523308.9911463205,5580914.74240059,3766666.6666666674
Automotive,West,MPLS,LargeEnterprise,Website,2020,Q3,15203574.371109843,26235331.849993695,25070000.000000007
Automotive,West,MPLS,LargeEnterprise,Trade Show,2020,Q3,14816213.933163054,25864608.19595719,25070000.000000007
Automotive,West,MPLS,LargeEnterprise,Mail,2020,Q3,15297883.94786026,25258834.17307946,25070000.000000007
Automotive,West,MPLS,MidMarket,Website,2020,Q3,14794886.797052763,17664019.886244155,23000000.000000004
Automotive,West,MPLS,MidMarket,Trade Show,2020,Q3,15337691.572567265,17920557.853399176,23000000.000000004
Automotive,West,MPLS,MidMarket,Mail,2020,Q3,14639783.930633295,17433510.401342783,23000000.000000004
Automotive,West,MPLS,SME,Website,2020,Q3,15182472.059046982,17475725.404530127,11500000.000000002
Automotive,West,MPLS,SME,Trade Show,2020,Q3,15032834.864422927,17539468.17896071,11500000.000000002
Automotive,West,MPLS,SME,Mail,2020,Q3,14625052.331741732,18195577.907307196,11500000.000000002
Automotive,West,SD-WAN,LargeEnterprise,Website,2020,Q3,6641327.387153773,7850952.151376589,26181799.999999996
Automotive,West,SD-WAN,LargeEnterprise,Trade Show,2020,Q3,6546515.85974963,7609240.432263726,26181799.999999996
Automotive,West,SD-WAN,LargeEnterprise,Mail,2020,Q3,6735058.28163599,7927630.555247994,26181799.999999996
Automotive,West,SD-WAN,MidMarket,Website,2020,Q3,6665856.130463017,5472650.595913019,24019999.999999996
Automotive,West,SD-WAN,MidMarket,Trade Show,2020,Q3,6788596.960241518,5501992.264174858,24019999.999999996
Automotive,West,SD-WAN,MidMarket,Mail,2020,Q3,6664192.226495641,5402101.093368826,24019999.999999996
Automotive,West,SD-WAN,SME,Website,2020,Q3,6665299.981687551,5515770.606890992,12009999.999999998
Automotive,West,SD-WAN,SME,Trade Show,2020,Q3,6848434.459720574,5659637.792557263,12009999.999999998
Automotive,West,SD-WAN,SME,Mail,2020,Q3,6561281.005327515,5354746.406667342,12009999.999999998
Automotive,West,MS365,LargeEnterprise,Website,2020,Q3,7936210.436859146,12064656.690734856,7506466.666666667
Automotive,West,MS365,LargeEnterprise,Trade Show,2020,Q3,7912201.489237157,12034025.94426853,7506466.666666667
Automotive,West,MS365,LargeEnterprise,Mail,2020,Q3,7824732.142538451,12038181.713233132,7506466.666666667
Automotive,West,MS365,MidMarket,Website,2020,Q3,7789365.316206391,8506269.733575527,6886666.666666666
Automotive,West,MS365,MidMarket,Trade Show,2020,Q3,7931187.543767046,8736819.630115602,6886666.666666666
Automotive,West,MS365,MidMarket,Mail,2020,Q3,7595945.876206395,8786533.284913562,6886666.666666666
Automotive,West,MS365,SME,Website,2020,Q3,7545510.174726798,8413666.805272235,3443333.333333333
Automotive,West,MS365,SME,Trade Show,2020,Q3,7621637.674662345,8592446.440725341,3443333.333333333
Automotive,West,MS365,SME,Mail,2020,Q3,7884847.355582143,8641740.412458612,3443333.333333333
Automotive,West,Google Workspaces,LargeEnterprise,Website,2020,Q3,5365974.081607567,7533447.998260845,4051166.6666666674
Automotive,West,Google Workspaces,LargeEnterprise,Trade Show,2020,Q3,5551333.670193363,7493028.450755226,4051166.6666666674
Automotive,West,Google Workspaces,LargeEnterprise,Mail,2020,Q3,5690870.161103429,7381512.919109318,4051166.6666666674
Automotive,West,Google Workspaces,MidMarket,Website,2020,Q3,5643614.761534798,5269603.432873009,3716666.666666667
Automotive,West,Google Workspaces,MidMarket,Trade Show,2020,Q3,5530583.591760901,5241513.006279345,3716666.666666667
Automotive,West,Google Workspaces,MidMarket,Mail,2020,Q3,5375770.885353235,5368833.024897031,3716666.666666667
Automotive,West,Google Workspaces,SME,Website,2020,Q3,5635389.761451242,5358514.688346557,1858333.3333333335
Automotive,West,Google Workspaces,SME,Trade Show,2020,Q3,5556802.334107506,5155239.160311887,1858333.3333333335
Automotive,West,Google Workspaces,SME,Mail,2020,Q3,5393115.979324603,5140555.532366948,1858333.3333333335
Automotive,West,Hyperscaler,LargeEnterprise,Website,2020,Q3,7311297.217311737,10964070.331666254,10900000.0
Automotive,West,Hyperscaler,LargeEnterprise,Trade Show,2020,Q3,7685772.143328271,10720023.193068083,10900000.0
Automotive,West,Hyperscaler,LargeEnterprise,Mail,2020,Q3,7575405.5347004095,10931093.936590305,10900000.0
Automotive,West,Hyperscaler,MidMarket,Website,2020,Q3,7648892.4587923605,7294906.481140404,10000000.0
Automotive,West,Hyperscaler,MidMarket,Trade Show,2020,Q3,7671703.369280073,7509906.861186172,10000000.0
Automotive,West,Hyperscaler,MidMarket,Mail,2020,Q3,7530681.739346022,7515833.544383649,10000000.0
Automotive,West,Hyperscaler,SME,Website,2020,Q3,7505743.660541393,7663313.46452831,5000000.0
Automotive,West,Hyperscaler,SME,Trade Show,2020,Q3,7465798.050570798,7313019.881637356,5000000.0
Automotive,West,Hyperscaler,SME,Mail,2020,Q3,7413705.246392574,7378587.833777607,5000000.0
Automotive,West,OTC,LargeEnterprise,Website,2020,Q3,4381057.4736734005,8012121.97908323,8211333.333333336
Automotive,West,OTC,LargeEnterprise,Trade Show,2020,Q3,4472428.744117928,8238724.321485997,8211333.333333336
Automotive,West,OTC,LargeEnterprise,Mail,2020,Q3,4426119.832282334,8274760.328516729,8211333.333333336
Automotive,West,OTC,MidMarket,Website,2020,Q3,4504380.2341338955,5818684.72232769,7533333.333333335
Automotive,West,OTC,MidMarket,Trade Show,2020,Q3,4383423.075504407,5807089.19040682,7533333.333333335
Automotive,West,OTC,MidMarket,Mail,2020,Q3,4427511.108922264,5477441.4917613845,7533333.333333335
Automotive,West,OTC,SME,Website,2020,Q3,4434033.164416012,5491884.957620696,3766666.6666666674
Automotive,West,OTC,SME,Trade Show,2020,Q3,4423365.832670933,5526431.239799481,3766666.6666666674
Automotive,West,OTC,SME,Mail,2020,Q3,4453241.771948077,5596028.112246307,3766666.6666666674
Automotive,South,MPLS,LargeEnterprise,Website,2020,Q3,14754410.292980226,26045295.485902492,25070000.000000007
Automotive,South,MPLS,LargeEnterprise,Trade Show,2020,Q3,15006821.060527015,26143357.622335188,25070000.000000007
Automotive,South,MPLS,LargeEnterprise,Mail,2020,Q3,14632112.749210317,25040131.32789656,25070000.000000007
Automotive,South,MPLS,MidMarket,Website,2020,Q3,14889441.004797427,18025696.736746237,23000000.000000004
Automotive,South,MPLS,MidMarket,Trade Show,2020,Q3,14984147.259030497,18351850.732076503,23000000.000000004
Automotive,South,MPLS,MidMarket,Mail,2020,Q3,15135225.570446104,17854859.146866478,23000000.000000004
Automotive,South,MPLS,SME,Website,2020,Q3,15409098.054068867,17460241.532782458,11500000.000000002
Automotive,South,MPLS,SME,Trade Show,2020,Q3,15087876.73768738,17848375.366580717,11500000.000000002
Automotive,South,MPLS,SME,Mail,2020,Q3,15219111.138502538,17758516.659931023,11500000.000000002
Automotive,South,SD-WAN,LargeEnterprise,Website,2020,Q3,6750550.262952879,7881593.241710623,26181799.999999996
Automotive,South,SD-WAN,LargeEnterprise,Trade Show,2020,Q3,6803365.3065748345,7814837.004175438,26181799.999999996
Automotive,South,SD-WAN,LargeEnterprise,Mail,2020,Q3,6570696.221239617,7612496.041589555,26181799.999999996
Automotive,South,SD-WAN,MidMarket,Website,2020,Q3,6646490.714904791,5664634.938992244,24019999.999999996
Automotive,South,SD-WAN,MidMarket,Trade Show,2020,Q3,6690887.417853317,5512996.080847955,24019999.999999996
Automotive,South,SD-WAN,MidMarket,Mail,2020,Q3,6736597.390934069,5489462.2421110505,24019999.999999996
Automotive,South,SD-WAN,SME,Website,2020,Q3,6560250.595541228,5651378.209621524,12009999.999999998
Automotive,South,SD-WAN,SME,Trade Show,2020,Q3,6599240.875675226,5382490.243121941,12009999.999999998
Automotive,South,SD-WAN,SME,Mail,2020,Q3,6655754.451528054,5393726.121857614,12009999.999999998
Automotive,South,MS365,LargeEnterprise,Website,2020,Q3,7968757.984989798,12456972.644476872,7506466.666666667
Automotive,South,MS365,LargeEnterprise,Trade Show,2020,Q3,7665186.104542515,12047375.299180157,7506466.666666667
Automotive,South,MS365,LargeEnterprise,Mail,2020,Q3,7736644.2417592555,12450394.606143141,7506466.666666667
Automotive,South,MS365,MidMarket,Website,2020,Q3,7601051.770303946,8450037.36569736,6886666.666666666
Automotive,South,MS365,MidMarket,Trade Show,2020,Q3,7797691.442971965,8324980.053264112,6886666.666666666
Automotive,South,MS365,MidMarket,Mail,2020,Q3,7641161.664646524,8578838.533848075,6886666.666666666
Automotive,South,MS365,SME,Website,2020,Q3,7606218.044638853,8410765.984807752,3443333.333333333
Automotive,South,MS365,SME,Trade Show,2020,Q3,7753018.887438407,8705200.072909288,3443333.333333333
Automotive,South,MS365,SME,Mail,2020,Q3,7510674.326591589,8643996.919583147,3443333.333333333
Automotive,South,Google Workspaces,LargeEnterprise,Website,2020,Q3,5356841.568422365,7718512.0623609265,4051166.6666666674
Automotive,South,Google Workspaces,LargeEnterprise,Trade Show,2020,Q3,5428330.8735526325,7653742.867486183,4051166.6666666674
Automotive,South,Google Workspaces,LargeEnterprise,Mail,2020,Q3,5366667.6866155695,7376354.227232555,4051166.6666666674
Automotive,South,Google Workspaces,MidMarket,Website,2020,Q3,5390780.20429796,5370316.533550687,3716666.666666667
Automotive,South,Google Workspaces,MidMarket,Trade Show,2020,Q3,5468840.059591438,5319168.40615478,3716666.666666667
Automotive,South,Google Workspaces,MidMarket,Mail,2020,Q3,5625654.7765516,5327954.955829044,3716666.666666667
Automotive,South,Google Workspaces,SME,Website,2020,Q3,5547695.646194989,5380681.893598084,1858333.3333333335
Automotive,South,Google Workspaces,SME,Trade Show,2020,Q3,5527615.208112759,5297241.9107880555,1858333.3333333335
Automotive,South,Google Workspaces,SME,Mail,2020,Q3,5453496.9799458515,5262430.7885498125,1858333.3333333335
Automotive,South,Hyperscaler,LargeEnterprise,Website,2020,Q3,7695929.386137038,10786255.38794878,10900000.0
Automotive,South,Hyperscaler,LargeEnterprise,Trade Show,2020,Q3,7450460.269604727,10564450.071646031,10900000.0
Automotive,South,Hyperscaler,LargeEnterprise,Mail,2020,Q3,7308191.999133765,10488900.128056891,10900000.0
Automotive,South,Hyperscaler,MidMarket,Website,2020,Q3,7551473.798891296,7551254.064127415,10000000.0
Automotive,South,Hyperscaler,MidMarket,Trade Show,2020,Q3,7320469.445333466,7375559.424586843,10000000.0
Automotive,South,Hyperscaler,MidMarket,Mail,2020,Q3,7426685.457587402,7304897.131370013,10000000.0
Automotive,South,Hyperscaler,SME,Website,2020,Q3,7501137.413408716,7268466.895662937,5000000.0
Automotive,South,Hyperscaler,SME,Trade Show,2020,Q3,7669519.978844106,7547458.479615694,5000000.0
Automotive,South,Hyperscaler,SME,Mail,2020,Q3,7494772.58997223,7434455.0883126855,5000000.0
Automotive,South,OTC,LargeEnterprise,Website,2020,Q3,4453140.78014843,8182712.779514762,8211333.333333336
Automotive,South,OTC,LargeEnterprise,Trade Show,2020,Q3,4531389.928770219,7996649.227910415,8211333.333333336
Automotive,South,OTC,LargeEnterprise,Mail,2020,Q3,4299428.861518893,8051326.9902641615,8211333.333333336
Automotive,South,OTC,MidMarket,Website,2020,Q3,4338004.95810417,5616162.392080683,7533333.333333335
Automotive,South,OTC,MidMarket,Trade Show,2020,Q3,4370279.86244533,5700364.555755209,7533333.333333335
Automotive,South,OTC,MidMarket,Mail,2020,Q3,4377619.02818085,5598544.622559128,7533333.333333335
Automotive,South,OTC,SME,Website,2020,Q3,4374708.606103893,5808670.999720385,3766666.6666666674
Automotive,South,OTC,SME,Trade Show,2020,Q3,4508443.4516988965,5799119.390408886,3766666.6666666674
Automotive,South,OTC,SME,Mail,2020,Q3,4456311.560963849,5768646.586326736,3766666.6666666674
Automotive,East,MPLS,LargeEnterprise,Website,2020,Q3,15094536.698004533,26186566.36306936,25070000.000000007
Automotive,East,MPLS,LargeEnterprise,Trade Show,2020,Q3,14820456.998542642,25450124.457816206,25070000.000000007
Automotive,East,MPLS,LargeEnterprise,Mail,2020,Q3,15292738.713849729,25586563.154078048,25070000.000000007
Automotive,East,MPLS,MidMarket,Website,2020,Q3,15413256.504989255,18159827.794040143,23000000.000000004
Automotive,East,MPLS,MidMarket,Trade Show,2020,Q3,15290358.931226537,18109489.203924008,23000000.000000004
Automotive,East,MPLS,MidMarket,Mail,2020,Q3,14537861.90742524,18322616.746795047,23000000.000000004
Automotive,East,MPLS,SME,Website,2020,Q3,15120698.733951684,18131603.74769149,11500000.000000002
Automotive,East,MPLS,SME,Trade Show,2020,Q3,14583371.882348178,18440070.412987776,11500000.000000002
Automotive,East,MPLS,SME,Mail,2020,Q3,14772931.612916186,17728619.063122407,11500000.000000002
Automotive,East,SD-WAN,LargeEnterprise,Website,2020,Q3,6565983.31446403,8004223.494654283,26181799.999999996
Automotive,East,SD-WAN,LargeEnterprise,Trade Show,2020,Q3,6790843.605329239,7939213.682062205,26181799.999999996
Automotive,East,SD-WAN,LargeEnterprise,Mail,2020,Q3,6825049.350155294,7936212.816982551,26181799.999999996
Automotive,East,SD-WAN,MidMarket,Website,2020,Q3,6588690.730034367,5439709.513799457,24019999.999999996
Automotive,East,SD-WAN,MidMarket,Trade Show,2020,Q3,6699970.638060644,5594481.98818874,24019999.999999996
Automotive,East,SD-WAN,MidMarket,Mail,2020,Q3,6729881.029428148,5633118.78153094,24019999.999999996
Automotive,East,SD-WAN,SME,Website,2020,Q3,6693861.999936816,5403593.124247051,12009999.999999998
Automotive,East,SD-WAN,SME,Trade Show,2020,Q3,6591391.579212953,5540585.376769108,12009999.999999998
Automotive,East,SD-WAN,SME,Mail,2020,Q3,6714475.549511949,5462028.023925354,12009999.999999998
Automotive,East,MS365,LargeEnterprise,Website,2020,Q3,7864267.24884577,12592860.447306562,7506466.666666667
Automotive,East,MS365,LargeEnterprise,Trade Show,2020,Q3,7541734.884406735,12210561.69765859,7506466.666666667
Automotive,East,MS365,LargeEnterprise,Mail,2020,Q3,7546084.352804847,12023039.081493646,7506466.666666667
Automotive,East,MS365,MidMarket,Website,2020,Q3,7676293.7477536565,8507923.167270457,6886666.666666666
Automotive,East,MS365,MidMarket,Trade Show,2020,Q3,7954623.709606683,8650628.328995803,6886666.666666666
Automotive,East,MS365,MidMarket,Mail,2020,Q3,7825096.305825211,8347490.100673541,6886666.666666666
Automotive,East,MS365,SME,Website,2020,Q3,7829884.384419361,8624269.834383873,3443333.333333333
Automotive,East,MS365,SME,Trade Show,2020,Q3,7679683.614246574,8796169.749026826,3443333.333333333
Automotive,East,MS365,SME,Mail,2020,Q3,7789573.591991033,8753742.407738432,3443333.333333333
Automotive,East,Google Workspaces,LargeEnterprise,Website,2020,Q3,5357675.868104051,7324257.448981605,4051166.6666666674
Automotive,East,Google Workspaces,LargeEnterprise,Trade Show,2020,Q3,5569354.117756397,7750657.165022674,4051166.6666666674
Automotive,East,Google Workspaces,LargeEnterprise,Mail,2020,Q3,5663089.866046266,7614930.70688068,4051166.6666666674
Automotive,East,Google Workspaces,MidMarket,Website,2020,Q3,5561399.64866191,5164370.379701386,3716666.666666667
Automotive,East,Google Workspaces,MidMarket,Trade Show,2020,Q3,5649702.543517149,5115984.8040357875,3716666.666666667
Automotive,East,Google Workspaces,MidMarket,Mail,2020,Q3,5599070.883951539,5167276.719569634,3716666.666666667
Automotive,East,Google Workspaces,SME,Website,2020,Q3,5395018.288850083,5382590.985742867,1858333.3333333335
Automotive,East,Google Workspaces,SME,Trade Show,2020,Q3,5659426.328119699,5118962.633156681,1858333.3333333335
Automotive,East,Google Workspaces,SME,Mail,2020,Q3,5376718.734705458,5187250.448139186,1858333.3333333335
Automotive,East,Hyperscaler,LargeEnterprise,Website,2020,Q3,7513327.598435688,10865279.11506831,10900000.0
Automotive,East,Hyperscaler,LargeEnterprise,Trade Show,2020,Q3,7333459.835991768,10753162.75162394,10900000.0
Automotive,East,Hyperscaler,LargeEnterprise,Mail,2020,Q3,7273586.361122968,10881933.404204873,10900000.0
Automotive,East,Hyperscaler,MidMarket,Website,2020,Q3,7461945.216940291,7610729.158029168,10000000.0
Automotive,East,Hyperscaler,MidMarket,Trade Show,2020,Q3,7403649.461645101,7291440.813751329,10000000.0
Automotive,East,Hyperscaler,MidMarket,Mail,2020,Q3,7491308.5966753205,7677915.404378074,10000000.0
Automotive,East,Hyperscaler,SME,Website,2020,Q3,7533173.222006062,7372430.328368104,5000000.0
Automotive,East,Hyperscaler,SME,Trade Show,2020,Q3,7288290.702448061,7522244.532725272,5000000.0
Automotive,East,Hyperscaler,SME,Mail,2020,Q3,7324676.547610079,7563969.756813294,5000000.0
Automotive,East,OTC,LargeEnterprise,Website,2020,Q3,4414463.972675437,7894746.373738843,8211333.333333336
Automotive,East,OTC,LargeEnterprise,Trade Show,2020,Q3,4356435.164480457,8293186.352472512,8211333.333333336
Automotive,East,OTC,LargeEnterprise,Mail,2020,Q3,4460389.086907387,8052388.954042103,8211333.333333336
Automotive,East,OTC,MidMarket,Website,2020,Q3,4439684.31563236,5495320.395371048,7533333.333333335
Automotive,East,OTC,MidMarket,Trade Show,2020,Q3,4491744.666821105,5799504.993026601,7533333.333333335
Automotive,East,OTC,MidMarket,Mail,2020,Q3,4450510.750176113,5678126.319299254,7533333.333333335
Automotive,East,OTC,SME,Website,2020,Q3,4379801.190700062,5717177.476647413,3766666.6666666674
Automotive,East,OTC,SME,Trade Show,2020,Q3,4445252.218397204,5656999.838102736,3766666.6666666674
Automotive,East,OTC,SME,Mail,2020,Q3,4338179.912666499,5764050.7376194475,3766666.6666666674
Automotive,International,MPLS,LargeEnterprise,Website,2020,Q3,14817648.36009329,24799890.90794142,25070000.000000007
Automotive,International,MPLS,LargeEnterprise,Trade Show,2020,Q3,15260784.385471681,25167587.636413805,25070000.000000007
Automotive,International,MPLS,LargeEnterprise,Mail,2020,Q3,14946278.293813128,25482180.285633177,25070000.000000007
Automotive,International,MPLS,MidMarket,Website,2020,Q3,15269410.006826494,17430726.45682773,23000000.000000004
Automotive,International,MPLS,MidMarket,Trade Show,2020,Q3,15291482.75704111,18120182.95249025,23000000.000000004
Automotive,International,MPLS,MidMarket,Mail,2020,Q3,15323744.406583449,17778093.17628034,23000000.000000004
Automotive,International,MPLS,SME,Website,2020,Q3,15377978.643673455,17645532.114521097,11500000.000000002
Automotive,International,MPLS,SME,Trade Show,2020,Q3,14932108.221101051,17350502.321989823,11500000.000000002
Automotive,International,MPLS,SME,Mail,2020,Q3,14829173.437232455,18135437.51969132,11500000.000000002
Automotive,International,SD-WAN,LargeEnterprise,Website,2020,Q3,6781921.131267267,8004613.260145286,26181799.999999996
Automotive,International,SD-WAN,LargeEnterprise,Trade Show,2020,Q3,6694737.610605235,7793888.817724581,26181799.999999996
Automotive,International,SD-WAN,LargeEnterprise,Mail,2020,Q3,6789719.331808934,7875138.496774748,26181799.999999996
Automotive,International,SD-WAN,MidMarket,Website,2020,Q3,6832897.3460856015,5406669.331946558,24019999.999999996
