Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,Revenue_EUR_Actual,Revenue_EUR_Forecast
Transport,South,MS365,SME,Trade Show,2020,Q4,7798914.365173986,8067910.033617796
Transport,South,MS365,SME,Mail,2020,Q4,7939717.237816755,7708499.54281314
Transport,South,Google Workspaces,LargeEnterprise,Website,2020,Q4,4467280.339681925,5996307.085407181
Transport,South,Google Workspaces,LargeEnterprise,Trade Show,2020,Q4,4560263.025008467,6014636.29349845
Transport,South,Google Workspaces,LargeEnterprise,Mail,2020,Q4,4544257.943980733,6159880.915228843
Transport,South,Google Workspaces,MidMarket,Website,2020,Q4,5738624.831488129,5501286.336711862
Transport,South,Google Workspaces,MidMarket,Trade Show,2020,Q4,5879258.174612437,5611773.014880378
Transport,South,Google Workspaces,MidMarket,Mail,2020,Q4,5798887.601642332,5551034.82038465
Transport,South,Google Workspaces,SME,Website,2020,Q4,5669103.982841065,5612690.763622832
Transport,South,Google Workspaces,SME,Trade Show,2020,Q4,5819181.7594484305,5511903.078681519
Transport,South,Google Workspaces,SME,Mail,2020,Q4,5589764.275628503,5448597.364508372
Transport,South,Hyperscaler,LargeEnterprise,Website,2020,Q4,5884014.935928412,8113446.684663796
Transport,South,Hyperscaler,LargeEnterprise,Trade Show,2020,Q4,5948547.310535394,7996382.497993151
Transport,South,Hyperscaler,LargeEnterprise,Mail,2020,Q4,5998977.192003389,7920265.71591815
Transport,South,Hyperscaler,MidMarket,Website,2020,Q4,7577617.964246104,7491082.636949592
Transport,South,Hyperscaler,MidMarket,Trade Show,2020,Q4,7626090.300882932,7363742.673374315
Transport,South,Hyperscaler,MidMarket,Mail,2020,Q4,7763083.71647328,7781553.337901371
Transport,South,Hyperscaler,SME,Website,2020,Q4,7577281.01815223,7610335.400075188
Transport,South,Hyperscaler,SME,Trade Show,2020,Q4,7573303.784070089,7718650.269222233
Transport,South,Hyperscaler,SME,Mail,2020,Q4,7364189.065468632,7537067.220923229
Transport,South,OTC,LargeEnterprise,Website,2020,Q4,3060545.637105203,4745489.679327458
Transport,South,OTC,LargeEnterprise,Trade Show,2020,Q4,3160115.6795374737,4626404.376236527
Transport,South,OTC,LargeEnterprise,Mail,2020,Q4,3138324.70163005,4652100.678791933
Transport,South,OTC,MidMarket,Website,2020,Q4,4019583.5706300912,4339507.108998754
Transport,South,OTC,MidMarket,Trade Show,2020,Q4,3856003.5158131183,4403697.90426977
Transport,South,OTC,MidMarket,Mail,2020,Q4,3823285.6338575007,4359406.776439646
Transport,South,OTC,SME,Website,2020,Q4,3925524.156443099,4280975.374781462
Transport,South,OTC,SME,Trade Show,2020,Q4,3874519.013313095,4247466.562362603
Transport,South,OTC,SME,Mail,2020,Q4,3829226.755800898,4369898.150509554
Transport,East,MPLS,LargeEnterprise,Website,2020,Q4,12282950.524466928,19588560.141962204
Transport,East,MPLS,LargeEnterprise,Trade Show,2020,Q4,11828212.953203246,19116677.825130258
Transport,East,MPLS,LargeEnterprise,Mail,2020,Q4,12196692.976207806,19476276.295596484
Transport,East,MPLS,MidMarket,Website,2020,Q4,14942398.504782027,18393073.42130093
Transport,East,MPLS,MidMarket,Trade Show,2020,Q4,14842667.088759147,18744232.516868483
Transport,East,MPLS,MidMarket,Mail,2020,Q4,15033921.786433766,17899524.727367375
Transport,East,MPLS,SME,Website,2020,Q4,15424946.596219458,18205992.46552618
Transport,East,MPLS,SME,Trade Show,2020,Q4,15045366.213940522,18739465.39106602
Transport,East,MPLS,SME,Mail,2020,Q4,15377956.09831662,18543438.723258384
Transport,East,SD-WAN,LargeEnterprise,Website,2020,Q4,5524642.308778363,7442105.894979584
Transport,East,SD-WAN,LargeEnterprise,Trade Show,2020,Q4,5748720.207927991,7698453.857123328
Transport,East,SD-WAN,LargeEnterprise,Mail,2020,Q4,5563223.167572441,7535960.336134266
Transport,East,SD-WAN,MidMarket,Website,2020,Q4,7144627.554029407,7067151.679827005
Transport,East,SD-WAN,MidMarket,Trade Show,2020,Q4,7096330.276728379,7274096.793109508
Transport,East,SD-WAN,MidMarket,Mail,2020,Q4,7253567.1171409255,7261343.983768396
Transport,East,SD-WAN,SME,Website,2020,Q4,7019106.336588843,7006648.214527626
Transport,East,SD-WAN,SME,Trade Show,2020,Q4,6880133.0752929505,6912333.953073095
Transport,East,SD-WAN,SME,Mail,2020,Q4,6859790.734685956,6992426.249171798
Transport,East,MS365,LargeEnterprise,Website,2020,Q4,6377145.395292041,8127795.993531697
Transport,East,MS365,LargeEnterprise,Trade Show,2020,Q4,6261499.559912112,8122818.340508308
Transport,East,MS365,LargeEnterprise,Mail,2020,Q4,6357388.526261564,8314822.961212181
Transport,East,MS365,MidMarket,Website,2020,Q4,7687969.28814655,8057163.425817537
Transport,East,MS365,MidMarket,Trade Show,2020,Q4,7740916.088483152,8023702.702021466
Transport,East,MS365,MidMarket,Mail,2020,Q4,7590207.106454299,7850826.288976967
Transport,East,MS365,SME,Website,2020,Q4,8035850.201225879,7876659.942639106
Transport,East,MS365,SME,Trade Show,2020,Q4,7895359.20206263,7608016.846193552
Transport,East,MS365,SME,Mail,2020,Q4,8022315.556551353,7708677.709973485
Transport,East,Google Workspaces,LargeEnterprise,Website,2020,Q4,4498296.871255943,5803479.235714442
Transport,East,Google Workspaces,LargeEnterprise,Trade Show,2020,Q4,4594966.207813674,6070546.311018851
Transport,East,Google Workspaces,LargeEnterprise,Mail,2020,Q4,4613697.347909605,5847713.784100482
Transport,East,Google Workspaces,MidMarket,Website,2020,Q4,5641051.848792807,5730423.595376747
Transport,East,Google Workspaces,MidMarket,Trade Show,2020,Q4,5826361.459308639,5652980.311173593
Transport,East,Google Workspaces,MidMarket,Mail,2020,Q4,5860957.632909393,5510973.329680328
Transport,East,Google Workspaces,SME,Website,2020,Q4,5839195.768677268,5486374.322836927
Transport,East,Google Workspaces,SME,Trade Show,2020,Q4,5788276.047143909,5647593.927376246
Transport,East,Google Workspaces,SME,Mail,2020,Q4,5627051.271938017,5741330.391960079
Transport,East,Hyperscaler,LargeEnterprise,Website,2020,Q4,5977169.444327091,8185548.680915699
Transport,East,Hyperscaler,LargeEnterprise,Trade Show,2020,Q4,6230034.096545715,8002659.422572933
Transport,East,Hyperscaler,LargeEnterprise,Mail,2020,Q4,5876530.305520935,8120774.914682664
Transport,East,Hyperscaler,MidMarket,Website,2020,Q4,7672880.776566608,7484974.763476754
Transport,East,Hyperscaler,MidMarket,Trade Show,2020,Q4,7668335.382387081,7804135.784010728
Transport,East,Hyperscaler,MidMarket,Mail,2020,Q4,7629595.570528552,7688083.019120144
Transport,East,Hyperscaler,SME,Website,2020,Q4,7799944.185404465,7625743.73302036
Transport,East,Hyperscaler,SME,Trade Show,2020,Q4,7485492.987546059,7537132.568122848
Transport,East,Hyperscaler,SME,Mail,2020,Q4,7498517.63305712,7627491.94026302
Transport,East,OTC,LargeEnterprise,Website,2020,Q4,3069037.3919328693,4586226.311104265
Transport,East,OTC,LargeEnterprise,Trade Show,2020,Q4,3139215.679930977,4497549.193624832
Transport,East,OTC,LargeEnterprise,Mail,2020,Q4,3104161.2059880164,4601387.830096555
Transport,East,OTC,MidMarket,Website,2020,Q4,3900052.454057837,4456117.81727464
Transport,East,OTC,MidMarket,Trade Show,2020,Q4,4018472.4801168866,4375261.475215625
Transport,East,OTC,MidMarket,Mail,2020,Q4,4042801.5723666227,4231096.4933660505
Transport,East,OTC,SME,Website,2020,Q4,3862043.6719378834,4444026.514657623
Transport,East,OTC,SME,Trade Show,2020,Q4,3907073.5449771015,4280251.267747064
Transport,East,OTC,SME,Mail,2020,Q4,4041149.1502460646,4273577.820743098
Transport,International,MPLS,LargeEnterprise,Website,2020,Q4,11791281.949576728,19358035.1781014
Transport,International,MPLS,LargeEnterprise,Trade Show,2020,Q4,11813945.984021053,19694195.19878659
Transport,International,MPLS,LargeEnterprise,Mail,2020,Q4,11866192.477658521,19655175.151562247
Transport,International,MPLS,MidMarket,Website,2020,Q4,15233712.790392378,18366788.348419465
Transport,International,MPLS,MidMarket,Trade Show,2020,Q4,14821317.808160774,18621196.901231203
Transport,International,MPLS,MidMarket,Mail,2020,Q4,15579458.307496564,18170037.312116295
Transport,International,MPLS,SME,Website,2020,Q4,15096014.631734082,18693796.23963553
Transport,International,MPLS,SME,Trade Show,2020,Q4,15146832.260460064,18011156.72780622
Transport,International,MPLS,SME,Mail,2020,Q4,14910508.606670633,18694422.08991466
Transport,International,SD-WAN,LargeEnterprise,Website,2020,Q4,5644238.875198703,7614666.47509843
Transport,International,SD-WAN,LargeEnterprise,Trade Show,2020,Q4,5710343.333280168,7623620.19829843
Transport,International,SD-WAN,LargeEnterprise,Mail,2020,Q4,5741244.674607979,7530541.362749564
Transport,International,SD-WAN,MidMarket,Website,2020,Q4,7177720.286583324,7140130.835371504
Transport,International,SD-WAN,MidMarket,Trade Show,2020,Q4,7101570.402345929,6886031.9402842475
Transport,International,SD-WAN,MidMarket,Mail,2020,Q4,7242842.017825097,7219990.316327774
Transport,International,SD-WAN,SME,Website,2020,Q4,7205215.62144468,6875538.405488013
Transport,International,SD-WAN,SME,Trade Show,2020,Q4,7179096.370441285,6915866.031072088
Transport,International,SD-WAN,SME,Mail,2020,Q4,6875563.628329018,7101093.795650853
Transport,International,MS365,LargeEnterprise,Website,2020,Q4,6063275.331085018,8491013.994079687
Transport,International,MS365,LargeEnterprise,Trade Show,2020,Q4,6141962.624648512,8151245.296287401
Transport,International,MS365,LargeEnterprise,Mail,2020,Q4,6314624.456777018,8583930.039425706
Transport,International,MS365,MidMarket,Website,2020,Q4,7772549.64924643,8072816.216608659
Transport,International,MS365,MidMarket,Trade Show,2020,Q4,7768343.29394067,7896220.651961047
Transport,International,MS365,MidMarket,Mail,2020,Q4,7999053.119868066,7836320.732428949
Transport,International,MS365,SME,Website,2020,Q4,8004304.806987987,7961278.3547982825
Transport,International,MS365,SME,Trade Show,2020,Q4,8010817.963924059,7762885.512224085
Transport,International,MS365,SME,Mail,2020,Q4,7725985.056354185,7842094.724978827
Transport,International,Google Workspaces,LargeEnterprise,Website,2020,Q4,4617205.672222597,6129690.124536472
Transport,International,Google Workspaces,LargeEnterprise,Trade Show,2020,Q4,4500011.594067006,6144147.269348088
Transport,International,Google Workspaces,LargeEnterprise,Mail,2020,Q4,4477372.242041091,6133685.74030198
Transport,International,Google Workspaces,MidMarket,Website,2020,Q4,5594627.572343296,5522305.390945024
Transport,International,Google Workspaces,MidMarket,Trade Show,2020,Q4,5649629.243796467,5512019.879673257
Transport,International,Google Workspaces,MidMarket,Mail,2020,Q4,5680312.792044085,5534387.807195119
Transport,International,Google Workspaces,SME,Website,2020,Q4,5820367.928779764,5583671.554874847
Transport,International,Google Workspaces,SME,Trade Show,2020,Q4,5572015.224175154,5540049.793355803
Transport,International,Google Workspaces,SME,Mail,2020,Q4,5786829.666733418,5560650.777781695
Transport,International,Hyperscaler,LargeEnterprise,Website,2020,Q4,6069836.770635896,8137220.178755346
Transport,International,Hyperscaler,LargeEnterprise,Trade Show,2020,Q4,5979517.03482159,8207390.464465088
Transport,International,Hyperscaler,LargeEnterprise,Mail,2020,Q4,6055506.6038749525,8194053.846672144
Transport,International,Hyperscaler,MidMarket,Website,2020,Q4,7479958.401495,7718490.262013347
Transport,International,Hyperscaler,MidMarket,Trade Show,2020,Q4,7617259.350553791,7355816.455267753
Transport,International,Hyperscaler,MidMarket,Mail,2020,Q4,7542040.047402755,7363025.702057914
Transport,International,Hyperscaler,SME,Website,2020,Q4,7417118.856456974,7706880.549201204
Transport,International,Hyperscaler,SME,Trade Show,2020,Q4,7394946.671234013,7588048.86467395
Transport,International,Hyperscaler,SME,Mail,2020,Q4,7594362.123570568,7608941.136443003
Transport,International,OTC,LargeEnterprise,Website,2020,Q4,3227862.6838737633,4504275.307758676
Transport,International,OTC,LargeEnterprise,Trade Show,2020,Q4,3120152.0903438632,4561756.268461253
Transport,International,OTC,LargeEnterprise,Mail,2020,Q4,3195187.6151778796,4670363.1267188005
Transport,International,OTC,MidMarket,Website,2020,Q4,3976062.1569214566,4437165.302825233
Transport,International,OTC,MidMarket,Trade Show,2020,Q4,4041854.1835857052,4452529.964063644
Transport,International,OTC,MidMarket,Mail,2020,Q4,4015195.8747664113,4341799.923400422
Transport,International,OTC,SME,Website,2020,Q4,3953868.3127762005,4353776.268045815
Transport,International,OTC,SME,Trade Show,2020,Q4,3975668.9729704973,4430218.886928523
Transport,International,OTC,SME,Mail,2020,Q4,4033857.5881284717,4351689.697253847
Manufacturing,North,MPLS,LargeEnterprise,Website,2020,Q4,12041801.114360668,19621777.03727555
Manufacturing,North,MPLS,LargeEnterprise,Trade Show,2020,Q4,11987853.176812783,20087684.379940853
Manufacturing,North,MPLS,LargeEnterprise,Mail,2020,Q4,11753451.242601909,19949491.906027477
Manufacturing,North,MPLS,MidMarket,Website,2020,Q4,15448226.008461487,18836691.509616964
Manufacturing,North,MPLS,MidMarket,Trade Show,2020,Q4,15424515.34494566,18059451.58339658
Manufacturing,North,MPLS,MidMarket,Mail,2020,Q4,14778646.885007793,18403873.220397938
Manufacturing,North,MPLS,SME,Website,2020,Q4,15216692.312974561,18761760.15520556
Manufacturing,North,MPLS,SME,Trade Show,2020,Q4,15112025.976842737,17938955.453823607
Manufacturing,North,MPLS,SME,Mail,2020,Q4,14791864.739830919,18707969.693756495
Manufacturing,North,SD-WAN,LargeEnterprise,Website,2020,Q4,5820655.542769388,7392724.33830443
Manufacturing,North,SD-WAN,LargeEnterprise,Trade Show,2020,Q4,5555524.9862165935,7681275.7181649655
Manufacturing,North,SD-WAN,LargeEnterprise,Mail,2020,Q4,5504476.524841779,7590752.666395335
Manufacturing,North,SD-WAN,MidMarket,Website,2020,Q4,7108907.826978242,6935119.968810397
Manufacturing,North,SD-WAN,MidMarket,Trade Show,2020,Q4,7171228.782053073,7056334.509414721
Manufacturing,North,SD-WAN,MidMarket,Mail,2020,Q4,6865540.786260462,7146580.031462073
Manufacturing,North,SD-WAN,SME,Website,2020,Q4,7136546.175597197,7125786.54660595
Manufacturing,North,SD-WAN,SME,Trade Show,2020,Q4,7081838.407875557,7036382.799680382
Manufacturing,North,SD-WAN,SME,Mail,2020,Q4,6896187.147601768,7240681.308327779
Manufacturing,North,MS365,LargeEnterprise,Website,2020,Q4,6126680.848203306,8378221.567691748
Manufacturing,North,MS365,LargeEnterprise,Trade Show,2020,Q4,6278050.34282413,8371358.09338347
Manufacturing,North,MS365,LargeEnterprise,Mail,2020,Q4,6174081.607326584,8144071.923915051
Manufacturing,North,MS365,MidMarket,Website,2020,Q4,8024760.854018381,8048085.530645611
Manufacturing,North,MS365,MidMarket,Trade Show,2020,Q4,7967547.351561299,7690240.582242432
Manufacturing,North,MS365,MidMarket,Mail,2020,Q4,8046412.409377916,7858944.697065645
Manufacturing,North,MS365,SME,Website,2020,Q4,7700048.422669249,7991141.505333956
Manufacturing,North,MS365,SME,Trade Show,2020,Q4,8039788.649959697,7708654.712487855
Manufacturing,North,MS365,SME,Mail,2020,Q4,7782136.492172883,7858478.106407701
Manufacturing,North,Google Workspaces,LargeEnterprise,Website,2020,Q4,4521215.372584048,5882494.575024022
Manufacturing,North,Google Workspaces,LargeEnterprise,Trade Show,2020,Q4,4438181.039557818,6072433.020057715
Manufacturing,North,Google Workspaces,LargeEnterprise,Mail,2020,Q4,4438856.037360788,6000940.762962231
Manufacturing,North,Google Workspaces,MidMarket,Website,2020,Q4,5771840.79987544,5725938.979885346
Manufacturing,North,Google Workspaces,MidMarket,Trade Show,2020,Q4,5690082.411103193,5739176.136139217
Manufacturing,North,Google Workspaces,MidMarket,Mail,2020,Q4,5609258.287703226,5654836.144147093
Manufacturing,North,Google Workspaces,SME,Website,2020,Q4,5744583.278275669,5681136.6741608335
Manufacturing,North,Google Workspaces,SME,Trade Show,2020,Q4,5618456.888038919,5620694.074538467
Manufacturing,North,Google Workspaces,SME,Mail,2020,Q4,5731891.238131024,5564155.766099984
Manufacturing,North,Hyperscaler,LargeEnterprise,Website,2020,Q4,6005949.227241005,8150810.741219019
Manufacturing,North,Hyperscaler,LargeEnterprise,Trade Show,2020,Q4,6178178.105746939,8279476.724992457
Manufacturing,North,Hyperscaler,LargeEnterprise,Mail,2020,Q4,6177118.767048303,8036354.582066668
Manufacturing,North,Hyperscaler,MidMarket,Website,2020,Q4,7562211.1916411575,7486666.259062326
Manufacturing,North,Hyperscaler,MidMarket,Trade Show,2020,Q4,7503546.800625138,7520987.759802444
Manufacturing,North,Hyperscaler,MidMarket,Mail,2020,Q4,7508990.199429584,7542760.401212088
Manufacturing,North,Hyperscaler,SME,Website,2020,Q4,7714452.44167972,7375000.125772545
Manufacturing,North,Hyperscaler,SME,Trade Show,2020,Q4,7493050.267187636,7571989.931988906
Manufacturing,North,Hyperscaler,SME,Mail,2020,Q4,7437821.961805291,7570076.2338360995
Manufacturing,North,OTC,LargeEnterprise,Website,2020,Q4,3070146.203277967,4656211.56813649
Manufacturing,North,OTC,LargeEnterprise,Trade Show,2020,Q4,3143824.36164707,4592238.459493736
Manufacturing,North,OTC,LargeEnterprise,Mail,2020,Q4,3146802.113579133,4663204.704276186
Manufacturing,North,OTC,MidMarket,Website,2020,Q4,4020000.2509454167,4442224.98781449
Manufacturing,North,OTC,MidMarket,Trade Show,2020,Q4,3870603.7383437753,4462760.645980365
Manufacturing,North,OTC,MidMarket,Mail,2020,Q4,3909118.556518927,4363914.017474803
Manufacturing,North,OTC,SME,Website,2020,Q4,4012164.0954379705,4220101.012636374
Manufacturing,North,OTC,SME,Trade Show,2020,Q4,4015832.9787681173,4466419.627842838
Manufacturing,North,OTC,SME,Mail,2020,Q4,3909991.256228928,4396410.184898496
Manufacturing,West,MPLS,LargeEnterprise,Website,2020,Q4,12086017.277027732,19404686.071371492
Manufacturing,West,MPLS,LargeEnterprise,Trade Show,2020,Q4,11970413.944772094,19178101.07231467
Manufacturing,West,MPLS,LargeEnterprise,Mail,2020,Q4,12437216.201129014,19173613.81210599
Manufacturing,West,MPLS,MidMarket,Website,2020,Q4,14791804.161438584,18002631.62449392
Manufacturing,West,MPLS,MidMarket,Trade Show,2020,Q4,15547627.917841053,17865177.418733634
Manufacturing,West,MPLS,MidMarket,Mail,2020,Q4,15315918.710273165,18828907.766093824
Manufacturing,West,MPLS,SME,Website,2020,Q4,15174700.638436763,18422316.513746858
Manufacturing,West,MPLS,SME,Trade Show,2020,Q4,14712073.046686793,18601420.7101033
Manufacturing,West,MPLS,SME,Mail,2020,Q4,15122795.758827366,18745599.80952675
Manufacturing,West,SD-WAN,LargeEnterprise,Website,2020,Q4,5622356.022191694,7673623.84635068
Manufacturing,West,SD-WAN,LargeEnterprise,Trade Show,2020,Q4,5537012.231474118,7715656.9832832515
Manufacturing,West,SD-WAN,LargeEnterprise,Mail,2020,Q4,5708437.9422211675,7754728.832035918
Manufacturing,West,SD-WAN,MidMarket,Website,2020,Q4,7271744.3054252295,7041499.105244478
