Customer_Industry,Region_Customer,Product_Category,Sales_Channel,Lead_Source,Year,Quarter,Lead_Value,Lead_Conversion_Probability,Lead_Weighted_Value
Automotive,International,Google Workspaces,SME,Website,2020,Q3,5599323.949446121,0.5713721293826689,3199297.648098406
Automotive,International,Google Workspaces,SME,Trade Show,2020,Q3,5525225.727750209,0.2254887763891009,1245876.388623974
Automotive,International,Google Workspaces,SME,Mail,2020,Q3,5676150.607565542,0.22076773980257813,1253110.9404112753
Automotive,International,Hyperscaler,LargeEnterprise,Website,2020,Q3,7730912.198265516,0.5791402871342892,4477282.71031347
Automotive,International,Hyperscaler,LargeEnterprise,Trade Show,2020,Q3,7641100.657912212,0.17048575308126498,1302698.8000339128
Automotive,International,Hyperscaler,LargeEnterprise,Mail,2020,Q3,7431820.431420344,0.1222378255857459,908449.5696805429
Automotive,International,Hyperscaler,MidMarket,Website,2020,Q3,7720036.383628637,0.47116440509389085,3637406.349995579
Automotive,International,Hyperscaler,MidMarket,Trade Show,2020,Q3,7807075.717708433,0.6045144217060299,4719489.862705702
Automotive,International,Hyperscaler,MidMarket,Mail,2020,Q3,7750091.420158675,0.37047993570448173,2871253.3710442414
Automotive,International,Hyperscaler,SME,Website,2020,Q3,7801419.698496501,0.30289438256153167,2363006.2026794683
Automotive,International,Hyperscaler,SME,Trade Show,2020,Q3,7506724.548736054,0.06897311773660779,517762.1961162559
Automotive,International,Hyperscaler,SME,Mail,2020,Q3,7829009.555588372,0.35305743221891983,2764090.0105134174
Automotive,International,OTC,LargeEnterprise,Website,2020,Q3,4033970.4158529937,0.5194460264709733,2095429.9034162972
Automotive,International,OTC,LargeEnterprise,Trade Show,2020,Q3,3956867.128499465,0.11478649038730093,454194.8906093309
Automotive,International,OTC,LargeEnterprise,Mail,2020,Q3,4164111.5205217837,0.35074600185935717,1460545.4671195042
Automotive,International,OTC,MidMarket,Website,2020,Q3,4188689.0035754163,0.53908089762482,2258042.2279186486
Automotive,International,OTC,MidMarket,Trade Show,2020,Q3,4117210.2596623222,0.6080230900137981,2503358.904316397
Automotive,International,OTC,MidMarket,Mail,2020,Q3,4011308.800880195,0.3890597405794949,1560638.7614546935
Automotive,International,OTC,SME,Website,2020,Q3,4016379.5857534907,0.5902188928620983,2370543.112417358
Automotive,International,OTC,SME,Trade Show,2020,Q3,4070026.37412538,0.2277204067014178,926828.0612013284
Automotive,International,OTC,SME,Mail,2020,Q3,4177704.8292521555,0.24500109907297976,1023542.2747692734
Transport,North,MPLS,LargeEnterprise,Website,2020,Q3,9977184.84087355,0.5829062373630475,5815763.275069237
Transport,North,MPLS,LargeEnterprise,Trade Show,2020,Q3,10399405.803500796,0.6442087677604945,6699388.398114583
Transport,North,MPLS,LargeEnterprise,Mail,2020,Q3,10065642.865306102,0.7346001421991873,7394222.680180098
Transport,North,MPLS,MidMarket,Website,2020,Q3,10388551.83040442,0.5605982222728071,5823803.688113634
Transport,North,MPLS,MidMarket,Trade Show,2020,Q3,10458270.092390785,0.4329206161597018,4527600.7323624
Transport,North,MPLS,MidMarket,Mail,2020,Q3,10150658.774653735,0.3278976409932084,3328377.066735971
Transport,North,MPLS,SME,Website,2020,Q3,10111679.220318837,0.5168423039860204,5226143.585397154
Transport,North,MPLS,SME,Trade Show,2020,Q3,10384578.636154646,0.4122073911571446,4280600.067875526
Transport,North,MPLS,SME,Mail,2020,Q3,10214324.394496514,0.49205454977452695,5026004.79118495
Transport,North,SD-WAN,LargeEnterprise,Website,2020,Q3,6959965.81995855,0.4535073508699232,3156395.6611546148
Transport,North,SD-WAN,LargeEnterprise,Trade Show,2020,Q3,6934001.572944436,0.6255619047906518,4337647.231792497
Transport,North,SD-WAN,LargeEnterprise,Mail,2020,Q3,6735986.5497785825,0.2407660157204157,1621796.643536499
Transport,North,SD-WAN,MidMarket,Website,2020,Q3,7027527.555792331,0.29486373118679743,2072162.9961189614
Transport,North,SD-WAN,MidMarket,Trade Show,2020,Q3,6754057.192495261,0.08235685228723279,556242.8905418544
Transport,North,SD-WAN,MidMarket,Mail,2020,Q3,7064393.268789952,0.3869743215532639,2733738.7923754356
Transport,North,SD-WAN,SME,Website,2020,Q3,6777146.22049622,0.028479176386110746,193007.54260797563
Transport,North,SD-WAN,SME,Trade Show,2020,Q3,6980794.554660571,0.28439343640101766,1985292.1522094314
Transport,North,SD-WAN,SME,Mail,2020,Q3,6791507.965913246,0.3185565961558025,2163479.6603863416
Transport,North,MS365,LargeEnterprise,Website,2020,Q3,7811164.58808774,0.15763426580600667,1231307.1949330894
Transport,North,MS365,LargeEnterprise,Trade Show,2020,Q3,7807400.227460995,0.3757207495576284,2933402.2655580435
Transport,North,MS365,LargeEnterprise,Mail,2020,Q3,8019177.135941099,0.024715198503924715,198195.55475291875
Transport,North,MS365,MidMarket,Website,2020,Q3,7926766.512094629,0.039882921512807486,316142.6066522208
Transport,North,MS365,MidMarket,Trade Show,2020,Q3,8084496.293244376,0.5798465025114838,4687766.900204807
Transport,North,MS365,MidMarket,Mail,2020,Q3,7806128.699746287,0.23223793720996924,1812879.2268246172
Transport,North,MS365,SME,Website,2020,Q3,7992142.3519227505,0.09686080229163317,774125.3202361776
Transport,North,MS365,SME,Trade Show,2020,Q3,8021622.536078153,0.2970374549476541,2382722.3426674013
Transport,North,MS365,SME,Mail,2020,Q3,7730735.335235751,0.5138783908141882,3972657.8338813316
Transport,North,Google Workspaces,LargeEnterprise,Website,2020,Q3,5598959.804978359,0.1627265178746776,911099.2327844122
Transport,North,Google Workspaces,LargeEnterprise,Trade Show,2020,Q3,5627319.680951999,0.4264450153232025,2399742.427572134
Transport,North,Google Workspaces,LargeEnterprise,Mail,2020,Q3,5583473.448687884,0.061843681684333025,345302.55465357867
Transport,North,Google Workspaces,MidMarket,Website,2020,Q3,5571893.750716546,0.05236156386085166,291753.0704540247
Transport,North,Google Workspaces,MidMarket,Trade Show,2020,Q3,5697540.64193257,0.43502441818328824,2478569.3028323553
Transport,North,Google Workspaces,MidMarket,Mail,2020,Q3,5535250.223141415,0.39561175717720504,2189810.0671924916
Transport,North,Google Workspaces,SME,Website,2020,Q3,5705463.118545599,0.45348933955183923,2587366.701466621
Transport,North,Google Workspaces,SME,Trade Show,2020,Q3,5783289.32400811,0.5280319112964946,3053761.315336615
Transport,North,Google Workspaces,SME,Mail,2020,Q3,5655731.942592549,0.5701619915948889,3224683.388315398
Transport,North,Hyperscaler,LargeEnterprise,Website,2020,Q3,7699111.2809566865,0.3383489785240514,2604986.437454696
Transport,North,Hyperscaler,LargeEnterprise,Trade Show,2020,Q3,7445122.912480456,0.1749425588420867,1302468.85320318
Transport,North,Hyperscaler,LargeEnterprise,Mail,2020,Q3,7817580.796735794,0.5388618270511262,4212595.871248849
Transport,North,Hyperscaler,MidMarket,Website,2020,Q3,7546490.945011233,0.1945062751690902,1467839.8443114024
Transport,North,Hyperscaler,MidMarket,Trade Show,2020,Q3,7700804.654677163,0.2637940396367579,2031426.3683108373
Transport,North,Hyperscaler,MidMarket,Mail,2020,Q3,7871250.735631122,0.07397868571747256,582304.7843746794
Transport,North,Hyperscaler,SME,Website,2020,Q3,7691652.407536177,0.029233190753517203,224851.5420392549
Transport,North,Hyperscaler,SME,Trade Show,2020,Q3,7752144.487841072,0.7302597006124618,5661078.712795367
Transport,North,Hyperscaler,SME,Mail,2020,Q3,7621339.738859995,0.5823439119066932,4438240.7974976655
Transport,North,OTC,LargeEnterprise,Website,2020,Q3,3968593.1096623354,0.5647355918537134,2241205.7786117275
Transport,North,OTC,LargeEnterprise,Trade Show,2020,Q3,4152677.3671702025,0.2327012109187629,966333.0518954463
Transport,North,OTC,LargeEnterprise,Mail,2020,Q3,3962259.0706682517,0.14216591285341598,563298.1777432797
Transport,North,OTC,MidMarket,Website,2020,Q3,4128471.4572419818,0.09233597648282517,381206.4433859106
Transport,North,OTC,MidMarket,Trade Show,2020,Q3,3959243.4251291715,0.20196076676958064,799611.8379665082
Transport,North,OTC,MidMarket,Mail,2020,Q3,4168834.1683522477,0.33737797051368945,1406472.8111268056
Transport,North,OTC,SME,Website,2020,Q3,3992881.087603352,0.5813272498890527,2321170.5817904663
Transport,North,OTC,SME,Trade Show,2020,Q3,4081931.535326023,0.5525838799208684,2255609.565361801
Transport,North,OTC,SME,Mail,2020,Q3,4102626.142306624,0.1628929157624706,668288.7346036626
Transport,West,MPLS,LargeEnterprise,Website,2020,Q3,10169418.14509878,0.641528953367307,6523976.17897972
Transport,West,MPLS,LargeEnterprise,Trade Show,2020,Q3,10096518.200591149,0.6257373416959697,6317768.459222881
Transport,West,MPLS,LargeEnterprise,Mail,2020,Q3,10175828.396248009,0.3792849313515973,3859538.3747165604
Transport,West,MPLS,MidMarket,Website,2020,Q3,10078198.170202775,0.49607654652721506,4999557.743491091
Transport,West,MPLS,MidMarket,Trade Show,2020,Q3,10157293.493941758,0.3038168993854419,3085957.4154773066
Transport,West,MPLS,MidMarket,Mail,2020,Q3,10107847.84550061,0.16420638354256922,1659773.1401082054
Transport,West,MPLS,SME,Website,2020,Q3,10237247.6990261,0.2221369459375607,2274070.9386679786
Transport,West,MPLS,SME,Trade Show,2020,Q3,10032321.77903981,0.444646966352248,4460841.444519639
Transport,West,MPLS,SME,Mail,2020,Q3,10500958.967839524,0.019109861210836472,200671.86845610192
Transport,West,SD-WAN,LargeEnterprise,Website,2020,Q3,6882612.565297016,0.08100104730329286,557498.8259718614
Transport,West,SD-WAN,LargeEnterprise,Trade Show,2020,Q3,6753377.521263532,0.038545905551106825,260315.05208559203
Transport,West,SD-WAN,LargeEnterprise,Mail,2020,Q3,6872582.799731165,0.034634814611340985,238030.6311697797
Transport,West,SD-WAN,MidMarket,Website,2020,Q3,7036639.4118068395,0.6083219454536731,4280542.176446327
Transport,West,SD-WAN,MidMarket,Trade Show,2020,Q3,6680753.553964482,0.5698384495353019,3806950.246918578
Transport,West,SD-WAN,MidMarket,Mail,2020,Q3,6957903.282735285,0.40523847461137563,2819610.1127891303
Transport,West,SD-WAN,SME,Website,2020,Q3,6902457.806792683,0.07009723083488283,483843.1782107857
Transport,West,SD-WAN,SME,Trade Show,2020,Q3,6743010.295623789,0.39435463826405587,2659137.3859415236
Transport,West,SD-WAN,SME,Mail,2020,Q3,7016018.5074184,0.37001837547905414,2596055.7704459345
Transport,West,MS365,LargeEnterprise,Website,2020,Q3,7835877.697785663,0.12889572069580763,1010011.103140289
Transport,West,MS365,LargeEnterprise,Trade Show,2020,Q3,7799565.507567922,0.36790294191599443,2869483.095900755
Transport,West,MS365,LargeEnterprise,Mail,2020,Q3,8057980.186850242,0.2363590688905864,1904576.6941027166
Transport,West,MS365,MidMarket,Website,2020,Q3,7966283.879778171,0.34301075531876496,2732521.050686412
Transport,West,MS365,MidMarket,Trade Show,2020,Q3,8091899.036742109,0.5126588214434867,4148383.423415895
Transport,West,MS365,MidMarket,Mail,2020,Q3,7962104.667813479,0.03673540531223262,292491.1421105474
Transport,West,MS365,SME,Website,2020,Q3,8015755.649456648,0.30496656957710394,2444537.502983085
Transport,West,MS365,SME,Trade Show,2020,Q3,8062004.328621282,0.5135685684403108,4140392.0218096212
Transport,West,MS365,SME,Mail,2020,Q3,7683947.776830744,0.2733414060266564,2100341.089154316
Transport,West,Google Workspaces,LargeEnterprise,Website,2020,Q3,5728453.043151754,0.6968942545189567,3992126.0130540906
Transport,West,Google Workspaces,LargeEnterprise,Trade Show,2020,Q3,5672462.324161953,0.4415581460702005,2504721.947510013
Transport,West,Google Workspaces,LargeEnterprise,Mail,2020,Q3,5484772.224660396,0.1180731762784807,647604.4777296416
Transport,West,Google Workspaces,MidMarket,Website,2020,Q3,5636204.261775898,0.05836244206718512,328942.6447067177
Transport,West,Google Workspaces,MidMarket,Trade Show,2020,Q3,5489238.680906889,0.534123694833644,2931932.4460697453
Transport,West,Google Workspaces,MidMarket,Mail,2020,Q3,5714622.243865047,0.019231799984750626,109902.47198241939
Transport,West,Google Workspaces,SME,Website,2020,Q3,5649283.897010697,0.3990831704611344,2254534.1284540617
Transport,West,Google Workspaces,SME,Trade Show,2020,Q3,5789679.956609324,0.702609571314929,4067884.5523639135
Transport,West,Google Workspaces,SME,Mail,2020,Q3,5523961.534453354,0.4398711288467213,2429831.1958658635
Transport,West,Hyperscaler,LargeEnterprise,Website,2020,Q3,7696582.741800991,0.2953195361942578,2272951.245589398
Transport,West,Hyperscaler,LargeEnterprise,Trade Show,2020,Q3,7511908.523763212,0.3634797544236001,2730426.665470001
Transport,West,Hyperscaler,LargeEnterprise,Mail,2020,Q3,7700342.944549673,0.2862224405240007,2204010.950460777
Transport,West,Hyperscaler,MidMarket,Website,2020,Q3,7751180.137651306,0.35046951507614665,2716552.3441105126
Transport,West,Hyperscaler,MidMarket,Trade Show,2020,Q3,7751018.440905503,0.7402908072175016,5738007.698375676
Transport,West,Hyperscaler,MidMarket,Mail,2020,Q3,7794451.340957785,0.23947126822535703,1866547.1477399955
Transport,West,Hyperscaler,SME,Website,2020,Q3,7812465.145725525,0.5647084280946717,4411764.911987072
Transport,West,Hyperscaler,SME,Trade Show,2020,Q3,7449027.076803766,0.7585857672978832,5650725.920679892
Transport,West,Hyperscaler,SME,Mail,2020,Q3,7573560.817598158,0.10616514693439429,804048.1970168797
Transport,West,OTC,LargeEnterprise,Website,2020,Q3,4125091.744843762,0.06732117951666079,277706.04187732236
Transport,West,OTC,LargeEnterprise,Trade Show,2020,Q3,4078015.0016164356,0.08192514368060519,334091.9649390899
Transport,West,OTC,LargeEnterprise,Mail,2020,Q3,4001131.0212008846,0.022669163009227427,90702.29134087946
Transport,West,OTC,MidMarket,Website,2020,Q3,4091529.3688323437,0.06397805871673617,261768.10620040618
Transport,West,OTC,MidMarket,Trade Show,2020,Q3,4055255.0527530946,0.35798789000267256,1451732.199757757
Transport,West,OTC,MidMarket,Mail,2020,Q3,4050910.997777169,0.06182077070658412,250430.43994636228
Transport,West,OTC,SME,Website,2020,Q3,4155712.2642288157,0.2595254040040751,1078512.904298673
Transport,West,OTC,SME,Trade Show,2020,Q3,4055295.6735645602,0.6470837525461935,2624115.942134499
Transport,West,OTC,SME,Mail,2020,Q3,3960125.58420044,0.018943148436502164,75017.24676869878
Transport,South,MPLS,LargeEnterprise,Website,2020,Q3,9920045.458669376,0.6276209635156674,6226028.488889295
Transport,South,MPLS,LargeEnterprise,Trade Show,2020,Q3,10418301.780585576,0.22398568742960367,2333550.486173524
Transport,South,MPLS,LargeEnterprise,Mail,2020,Q3,10483445.449642215,0.09393069498539229,984717.3169263416
Transport,South,MPLS,MidMarket,Website,2020,Q3,10313532.644189112,0.541037848941788,5580011.516802988
Transport,South,MPLS,MidMarket,Trade Show,2020,Q3,10111253.263909034,0.5060740081664462,5117042.466852507
Transport,South,MPLS,MidMarket,Mail,2020,Q3,10469711.8611317,0.6344565297218036,6642577.054600824
Transport,South,MPLS,SME,Website,2020,Q3,10297548.19863919,0.40318828328376205,4151850.7802411313
Transport,South,MPLS,SME,Trade Show,2020,Q3,10410866.774752194,0.5476631253839436,5701647.835816643
Transport,South,MPLS,SME,Mail,2020,Q3,10361875.642272063,0.15718072949119447,1628687.172349362
Transport,South,SD-WAN,LargeEnterprise,Website,2020,Q3,6831319.90037257,0.12153737545000058,830260.6915506417
Transport,South,SD-WAN,LargeEnterprise,Trade Show,2020,Q3,6873271.916754888,0.49181772971538773,3380396.989814921
Transport,South,SD-WAN,LargeEnterprise,Mail,2020,Q3,6749994.016828851,0.43587771655158974,2942171.9787922525
Transport,South,SD-WAN,MidMarket,Website,2020,Q3,6794608.645389909,0.6274944209372878,4263579.01743443
Transport,South,SD-WAN,MidMarket,Trade Show,2020,Q3,6999437.584891011,0.23198111900692048,1623737.3633621137
Transport,South,SD-WAN,MidMarket,Mail,2020,Q3,7048253.52316065,0.2980085312123707,2100439.6800495223
Transport,South,SD-WAN,SME,Website,2020,Q3,6976825.092862061,0.6492629928631978,4529794.34047468
Transport,South,SD-WAN,SME,Trade Show,2020,Q3,6867571.519170634,0.18812262512173666,1291945.5823976528
Transport,South,SD-WAN,SME,Mail,2020,Q3,6708016.71857899,0.7788999314432691,5224873.762221478
Transport,South,MS365,LargeEnterprise,Website,2020,Q3,7685015.783012153,0.5946656879649791,4570015.197626644
Transport,South,MS365,LargeEnterprise,Trade Show,2020,Q3,7838509.100354181,0.2683868700792288,2103752.92353161
Transport,South,MS365,LargeEnterprise,Mail,2020,Q3,7881792.1200183015,0.4087722294349868,3221857.7368429922
Transport,South,MS365,MidMarket,Website,2020,Q3,7952063.019973778,0.5180326713346394,4119428.448858416
Transport,South,MS365,MidMarket,Trade Show,2020,Q3,7660612.5768390205,0.0880802783227296,674748.8878905837
Transport,South,MS365,MidMarket,Mail,2020,Q3,8136133.672132846,0.6806203750195216,5537618.351136015
Transport,South,MS365,SME,Website,2020,Q3,7833485.790344363,0.27237932810811893,2133679.5963184945
Transport,South,MS365,SME,Trade Show,2020,Q3,8067638.021368455,0.44824951238735783,3616314.8091961183
Transport,South,MS365,SME,Mail,2020,Q3,7916199.965762956,0.2131821576521629,1687592.589107325
Transport,South,Google Workspaces,LargeEnterprise,Website,2020,Q3,5505787.102616588,0.5519119212892883,3038709.538014905
Transport,South,Google Workspaces,LargeEnterprise,Trade Show,2020,Q3,5735873.957084067,0.23520639595188875,1349114.241080042
Transport,South,Google Workspaces,LargeEnterprise,Mail,2020,Q3,5705613.605419511,0.012978748786266394,74051.7256562435
Transport,South,Google Workspaces,MidMarket,Website,2020,Q3,5642708.302665062,0.711945952524826,4017303.3373606214
Transport,South,Google Workspaces,MidMarket,Trade Show,2020,Q3,5638265.053508145,0.08345851132173947,470561.2078031775
Transport,South,Google Workspaces,MidMarket,Mail,2020,Q3,5490970.568674413,0.21295110438596143,1169308.246750027
Transport,South,Google Workspaces,SME,Website,2020,Q3,5686996.94908091,0.7792950847548163,4431848.76943439
Transport,South,Google Workspaces,SME,Trade Show,2020,Q3,5775081.211005505,0.5937963944385988,3429222.4006851655
Transport,South,Google Workspaces,SME,Mail,2020,Q3,5492958.9826270435,0.39074899519964,2146368.203134354
Transport,South,Hyperscaler,LargeEnterprise,Website,2020,Q3,7536220.790964804,0.3765860403058548,2838035.5465400927
Transport,South,Hyperscaler,LargeEnterprise,Trade Show,2020,Q3,7835292.547006122,0.33204647247266605,2601681.251024754
Transport,South,Hyperscaler,LargeEnterprise,Mail,2020,Q3,7545974.131699431,0.2538006525374233,1915173.1586558316
